pp,start_date,end_date,preview,duration,finished,fullfil_criteria,consent,group,hungry,thirsty,desire_instructions_time,simulations_instructions_time,food_type,stimulus_no,food,label_type,measure,rating1,rating2,rating3,time,age,gender,height_choice,height_cm,height_feet,height_inches,weight_choice,weight_kilos,weight_stones,weight_pounds,weight_pounds_only,diet,diet_details,meat_per_week,change_diet,allergies,allergies_details,language_issues,language_issues_details,didnt_like,study_about,technical_issues,meat_per_week_s
pp_7,12/14/2018 5:11,12/14/2018 5:26,no,908,yes,yes,yes,1,28,0,15.005,16.986,plant_based,1,mushroom_stew,neutral,desire,0,NA,NA,3.138,21,male,cm,178,NA,NA,stones_pounds,60,9,7,NA,omnivore,NA,10,1,no,"None, although can not stand egg",no,NA,I can not eat anything with an egg taste and not the biggest fan of healthy foods.,influence on dish names to people of different backgrounds choosing a dish,None,0.729458393435199
pp_7,12/14/2018 5:11,12/14/2018 5:26,no,908,yes,yes,yes,1,28,0,15.005,16.986,plant_based,2,bbq_jackfruit,sensory,desire,20,NA,NA,4.723,21,male,cm,178,NA,NA,stones_pounds,60,9,7,NA,omnivore,NA,10,1,no,"None, although can not stand egg",no,NA,I can not eat anything with an egg taste and not the biggest fan of healthy foods.,influence on dish names to people of different backgrounds choosing a dish,None,0.729458393435199
pp_7,12/14/2018 5:11,12/14/2018 5:26,no,908,yes,yes,yes,1,28,0,15.005,16.986,plant_based,3,seitan_burger,contextual,desire,56,NA,NA,4.58,21,male,cm,178,NA,NA,stones_pounds,60,9,7,NA,omnivore,NA,10,1,no,"None, although can not stand egg",no,NA,I can not eat anything with an egg taste and not the biggest fan of healthy foods.,influence on dish names to people of different backgrounds choosing a dish,None,0.729458393435199
pp_7,12/14/2018 5:11,12/14/2018 5:26,no,908,yes,yes,yes,1,28,0,15.005,16.986,plant_based,4,sweet_potatoe_soup,health_positive,desire,77,NA,NA,3.895,21,male,cm,178,NA,NA,stones_pounds,60,9,7,NA,omnivore,NA,10,1,no,"None, although can not stand egg",no,NA,I can not eat anything with an egg taste and not the biggest fan of healthy foods.,influence on dish names to people of different backgrounds choosing a dish,None,0.729458393435199
pp_7,12/14/2018 5:11,12/14/2018 5:26,no,908,yes,yes,yes,1,28,0,15.005,16.986,plant_based,5,mushroom_burger,neutral,desire,0,NA,NA,3.123,21,male,cm,178,NA,NA,stones_pounds,60,9,7,NA,omnivore,NA,10,1,no,"None, although can not stand egg",no,NA,I can not eat anything with an egg taste and not the biggest fan of healthy foods.,influence on dish names to people of different backgrounds choosing a dish,None,0.729458393435199
pp_7,12/14/2018 5:11,12/14/2018 5:26,no,908,yes,yes,yes,1,28,0,15.005,16.986,plant_based,6,soy_bolognese,sensory,desire,0,NA,NA,3.771,21,male,cm,178,NA,NA,stones_pounds,60,9,7,NA,omnivore,NA,10,1,no,"None, although can not stand egg",no,NA,I can not eat anything with an egg taste and not the biggest fan of healthy foods.,influence on dish names to people of different backgrounds choosing a dish,None,0.729458393435199
pp_7,12/14/2018 5:11,12/14/2018 5:26,no,908,yes,yes,yes,1,28,0,15.005,16.986,plant_based,7,soy_burrito,contextual,desire,0,NA,NA,8.273,21,male,cm,178,NA,NA,stones_pounds,60,9,7,NA,omnivore,NA,10,1,no,"None, although can not stand egg",no,NA,I can not eat anything with an egg taste and not the biggest fan of healthy foods.,influence on dish names to people of different backgrounds choosing a dish,None,0.729458393435199
pp_7,12/14/2018 5:11,12/14/2018 5:26,no,908,yes,yes,yes,1,28,0,15.005,16.986,plant_based,8,tomato_soup,health_positive,desire,100,NA,NA,3.571,21,male,cm,178,NA,NA,stones_pounds,60,9,7,NA,omnivore,NA,10,1,no,"None, although can not stand egg",no,NA,I can not eat anything with an egg taste and not the biggest fan of healthy foods.,influence on dish names to people of different backgrounds choosing a dish,None,0.729458393435199
pp_7,12/14/2018 5:11,12/14/2018 5:26,no,908,yes,yes,yes,1,28,0,15.005,16.986,plant_based,9,bean_chilli,neutral,desire,0,NA,NA,4.822,21,male,cm,178,NA,NA,stones_pounds,60,9,7,NA,omnivore,NA,10,1,no,"None, although can not stand egg",no,NA,I can not eat anything with an egg taste and not the biggest fan of healthy foods.,influence on dish names to people of different backgrounds choosing a dish,None,0.729458393435199
pp_7,12/14/2018 5:11,12/14/2018 5:26,no,908,yes,yes,yes,1,28,0,15.005,16.986,plant_based,10,bean_burger,sensory,desire,0,NA,NA,4.198,21,male,cm,178,NA,NA,stones_pounds,60,9,7,NA,omnivore,NA,10,1,no,"None, although can not stand egg",no,NA,I can not eat anything with an egg taste and not the biggest fan of healthy foods.,influence on dish names to people of different backgrounds choosing a dish,None,0.729458393435199
pp_7,12/14/2018 5:11,12/14/2018 5:26,no,908,yes,yes,yes,1,28,0,15.005,16.986,plant_based,11,chichpea_curry,contextual,desire,80,NA,NA,4.971,21,male,cm,178,NA,NA,stones_pounds,60,9,7,NA,omnivore,NA,10,1,no,"None, although can not stand egg",no,NA,I can not eat anything with an egg taste and not the biggest fan of healthy foods.,influence on dish names to people of different backgrounds choosing a dish,None,0.729458393435199
pp_7,12/14/2018 5:11,12/14/2018 5:26,no,908,yes,yes,yes,1,28,0,15.005,16.986,plant_based,12,cauliflower_tacos,health_positive,desire,0,NA,NA,3.499,21,male,cm,178,NA,NA,stones_pounds,60,9,7,NA,omnivore,NA,10,1,no,"None, although can not stand egg",no,NA,I can not eat anything with an egg taste and not the biggest fan of healthy foods.,influence on dish names to people of different backgrounds choosing a dish,None,0.729458393435199
pp_7,12/14/2018 5:11,12/14/2018 5:26,no,908,yes,yes,yes,1,28,0,15.005,16.986,plant_based,13,falafel,neutral,desire,0,NA,NA,4.161,21,male,cm,178,NA,NA,stones_pounds,60,9,7,NA,omnivore,NA,10,1,no,"None, although can not stand egg",no,NA,I can not eat anything with an egg taste and not the biggest fan of healthy foods.,influence on dish names to people of different backgrounds choosing a dish,None,0.729458393435199
pp_7,12/14/2018 5:11,12/14/2018 5:26,no,908,yes,yes,yes,1,28,0,15.005,16.986,plant_based,14,garlic_spaghetti,sensory,desire,73,NA,NA,13.068,21,male,cm,178,NA,NA,stones_pounds,60,9,7,NA,omnivore,NA,10,1,no,"None, although can not stand egg",no,NA,I can not eat anything with an egg taste and not the biggest fan of healthy foods.,influence on dish names to people of different backgrounds choosing a dish,None,0.729458393435199
pp_7,12/14/2018 5:11,12/14/2018 5:26,no,908,yes,yes,yes,1,28,0,15.005,16.986,plant_based,15,lentil_soup,contextual,desire,100,NA,NA,4.522,21,male,cm,178,NA,NA,stones_pounds,60,9,7,NA,omnivore,NA,10,1,no,"None, although can not stand egg",no,NA,I can not eat anything with an egg taste and not the biggest fan of healthy foods.,influence on dish names to people of different backgrounds choosing a dish,None,0.729458393435199
pp_7,12/14/2018 5:11,12/14/2018 5:26,no,908,yes,yes,yes,1,28,0,15.005,16.986,plant_based,16,tofu_stir_fty,health_positive,desire,20,NA,NA,3.847,21,male,cm,178,NA,NA,stones_pounds,60,9,7,NA,omnivore,NA,10,1,no,"None, although can not stand egg",no,NA,I can not eat anything with an egg taste and not the biggest fan of healthy foods.,influence on dish names to people of different backgrounds choosing a dish,None,0.729458393435199
pp_7,12/14/2018 5:11,12/14/2018 5:26,no,908,yes,yes,yes,1,28,0,15.005,16.986,plant_based,17,bean_burrito_bowl,neutral,desire,0,NA,NA,3.621,21,male,cm,178,NA,NA,stones_pounds,60,9,7,NA,omnivore,NA,10,1,no,"None, although can not stand egg",no,NA,I can not eat anything with an egg taste and not the biggest fan of healthy foods.,influence on dish names to people of different backgrounds choosing a dish,None,0.729458393435199
pp_7,12/14/2018 5:11,12/14/2018 5:26,no,908,yes,yes,yes,1,28,0,15.005,16.986,plant_based,18,avocado_toast,sensory,desire,0,NA,NA,6.14,21,male,cm,178,NA,NA,stones_pounds,60,9,7,NA,omnivore,NA,10,1,no,"None, although can not stand egg",no,NA,I can not eat anything with an egg taste and not the biggest fan of healthy foods.,influence on dish names to people of different backgrounds choosing a dish,None,0.729458393435199
pp_7,12/14/2018 5:11,12/14/2018 5:26,no,908,yes,yes,yes,1,28,0,15.005,16.986,plant_based,19,breakfast_tofu,contextual,desire,0,NA,NA,10.82,21,male,cm,178,NA,NA,stones_pounds,60,9,7,NA,omnivore,NA,10,1,no,"None, although can not stand egg",no,NA,I can not eat anything with an egg taste and not the biggest fan of healthy foods.,influence on dish names to people of different backgrounds choosing a dish,None,0.729458393435199
pp_7,12/14/2018 5:11,12/14/2018 5:26,no,908,yes,yes,yes,1,28,0,15.005,16.986,plant_based,20,pakoras,health_positive,desire,10,NA,NA,3.571,21,male,cm,178,NA,NA,stones_pounds,60,9,7,NA,omnivore,NA,10,1,no,"None, although can not stand egg",no,NA,I can not eat anything with an egg taste and not the biggest fan of healthy foods.,influence on dish names to people of different backgrounds choosing a dish,None,0.729458393435199
pp_7,12/14/2018 5:11,12/14/2018 5:26,no,908,yes,yes,yes,1,28,0,15.005,16.986,meat_based,21,lamb_stew,neutral,desire,64,NA,NA,3.015,21,male,cm,178,NA,NA,stones_pounds,60,9,7,NA,omnivore,NA,10,1,no,"None, although can not stand egg",no,NA,I can not eat anything with an egg taste and not the biggest fan of healthy foods.,influence on dish names to people of different backgrounds choosing a dish,None,0.729458393435199
pp_7,12/14/2018 5:11,12/14/2018 5:26,no,908,yes,yes,yes,1,28,0,15.005,16.986,meat_based,22,pork_burrito,sensory,desire,15,NA,NA,5.679,21,male,cm,178,NA,NA,stones_pounds,60,9,7,NA,omnivore,NA,10,1,no,"None, although can not stand egg",no,NA,I can not eat anything with an egg taste and not the biggest fan of healthy foods.,influence on dish names to people of different backgrounds choosing a dish,None,0.729458393435199
pp_7,12/14/2018 5:11,12/14/2018 5:26,no,908,yes,yes,yes,1,28,0,15.005,16.986,meat_based,23,chicken_pakora,contextual,desire,80,NA,NA,4.8,21,male,cm,178,NA,NA,stones_pounds,60,9,7,NA,omnivore,NA,10,1,no,"None, although can not stand egg",no,NA,I can not eat anything with an egg taste and not the biggest fan of healthy foods.,influence on dish names to people of different backgrounds choosing a dish,None,0.729458393435199
pp_7,12/14/2018 5:11,12/14/2018 5:26,no,908,yes,yes,yes,1,28,0,15.005,16.986,meat_based,24,beef_chilli,health_positive,desire,57,NA,NA,4.476,21,male,cm,178,NA,NA,stones_pounds,60,9,7,NA,omnivore,NA,10,1,no,"None, although can not stand egg",no,NA,I can not eat anything with an egg taste and not the biggest fan of healthy foods.,influence on dish names to people of different backgrounds choosing a dish,None,0.729458393435199
pp_7,12/14/2018 5:11,12/14/2018 5:26,no,908,yes,yes,yes,1,28,0,15.005,16.986,meat_based,25,pork_burger,neutral,desire,100,NA,NA,4.631,21,male,cm,178,NA,NA,stones_pounds,60,9,7,NA,omnivore,NA,10,1,no,"None, although can not stand egg",no,NA,I can not eat anything with an egg taste and not the biggest fan of healthy foods.,influence on dish names to people of different backgrounds choosing a dish,None,0.729458393435199
pp_7,12/14/2018 5:11,12/14/2018 5:26,no,908,yes,yes,yes,1,28,0,15.005,16.986,meat_based,26,chicken_wrap,sensory,desire,35,NA,NA,5.044,21,male,cm,178,NA,NA,stones_pounds,60,9,7,NA,omnivore,NA,10,1,no,"None, although can not stand egg",no,NA,I can not eat anything with an egg taste and not the biggest fan of healthy foods.,influence on dish names to people of different backgrounds choosing a dish,None,0.729458393435199
pp_7,12/14/2018 5:11,12/14/2018 5:26,no,908,yes,yes,yes,1,28,0,15.005,16.986,meat_based,27,fish_tacos,contextual,desire,22,NA,NA,3.969,21,male,cm,178,NA,NA,stones_pounds,60,9,7,NA,omnivore,NA,10,1,no,"None, although can not stand egg",no,NA,I can not eat anything with an egg taste and not the biggest fan of healthy foods.,influence on dish names to people of different backgrounds choosing a dish,None,0.729458393435199
pp_7,12/14/2018 5:11,12/14/2018 5:26,no,908,yes,yes,yes,1,28,0,15.005,16.986,meat_based,28,chicken_soup,health_positive,desire,100,NA,NA,4.271,21,male,cm,178,NA,NA,stones_pounds,60,9,7,NA,omnivore,NA,10,1,no,"None, although can not stand egg",no,NA,I can not eat anything with an egg taste and not the biggest fan of healthy foods.,influence on dish names to people of different backgrounds choosing a dish,None,0.729458393435199
pp_7,12/14/2018 5:11,12/14/2018 5:26,no,908,yes,yes,yes,1,28,0,15.005,16.986,meat_based,29,lamb_curry,neutral,desire,84,NA,NA,4.227,21,male,cm,178,NA,NA,stones_pounds,60,9,7,NA,omnivore,NA,10,1,no,"None, although can not stand egg",no,NA,I can not eat anything with an egg taste and not the biggest fan of healthy foods.,influence on dish names to people of different backgrounds choosing a dish,None,0.729458393435199
pp_7,12/14/2018 5:11,12/14/2018 5:26,no,908,yes,yes,yes,1,28,0,15.005,16.986,meat_based,30,pea_ham_soup,sensory,desire,58,NA,NA,4.362,21,male,cm,178,NA,NA,stones_pounds,60,9,7,NA,omnivore,NA,10,1,no,"None, although can not stand egg",no,NA,I can not eat anything with an egg taste and not the biggest fan of healthy foods.,influence on dish names to people of different backgrounds choosing a dish,None,0.729458393435199
pp_7,12/14/2018 5:11,12/14/2018 5:26,no,908,yes,yes,yes,1,28,0,15.005,16.986,meat_based,31,ham_minestrone,contextual,desire,100,NA,NA,3.449,21,male,cm,178,NA,NA,stones_pounds,60,9,7,NA,omnivore,NA,10,1,no,"None, although can not stand egg",no,NA,I can not eat anything with an egg taste and not the biggest fan of healthy foods.,influence on dish names to people of different backgrounds choosing a dish,None,0.729458393435199
pp_7,12/14/2018 5:11,12/14/2018 5:26,no,908,yes,yes,yes,1,28,0,15.005,16.986,meat_based,32,chicken_stir_fry,health_positive,desire,0,NA,NA,8.596,21,male,cm,178,NA,NA,stones_pounds,60,9,7,NA,omnivore,NA,10,1,no,"None, although can not stand egg",no,NA,I can not eat anything with an egg taste and not the biggest fan of healthy foods.,influence on dish names to people of different backgrounds choosing a dish,None,0.729458393435199
pp_7,12/14/2018 5:11,12/14/2018 5:26,no,908,yes,yes,yes,1,28,0,15.005,16.986,meat_based,33,bacon_and_eggs,neutral,desire,0,NA,NA,8.272,21,male,cm,178,NA,NA,stones_pounds,60,9,7,NA,omnivore,NA,10,1,no,"None, although can not stand egg",no,NA,I can not eat anything with an egg taste and not the biggest fan of healthy foods.,influence on dish names to people of different backgrounds choosing a dish,None,0.729458393435199
pp_7,12/14/2018 5:11,12/14/2018 5:26,no,908,yes,yes,yes,1,28,0,15.005,16.986,meat_based,34,chicken_burrito_bowl,sensory,desire,80,NA,NA,6.026,21,male,cm,178,NA,NA,stones_pounds,60,9,7,NA,omnivore,NA,10,1,no,"None, although can not stand egg",no,NA,I can not eat anything with an egg taste and not the biggest fan of healthy foods.,influence on dish names to people of different backgrounds choosing a dish,None,0.729458393435199
pp_7,12/14/2018 5:11,12/14/2018 5:26,no,908,yes,yes,yes,1,28,0,15.005,16.986,meat_based,35,shrimp_pasta,contextual,desire,43,NA,NA,5.28,21,male,cm,178,NA,NA,stones_pounds,60,9,7,NA,omnivore,NA,10,1,no,"None, although can not stand egg",no,NA,I can not eat anything with an egg taste and not the biggest fan of healthy foods.,influence on dish names to people of different backgrounds choosing a dish,None,0.729458393435199
pp_7,12/14/2018 5:11,12/14/2018 5:26,no,908,yes,yes,yes,1,28,0,15.005,16.986,meat_based,36,cheeseburger,health_positive,desire,85,NA,NA,3.906,21,male,cm,178,NA,NA,stones_pounds,60,9,7,NA,omnivore,NA,10,1,no,"None, although can not stand egg",no,NA,I can not eat anything with an egg taste and not the biggest fan of healthy foods.,influence on dish names to people of different backgrounds choosing a dish,None,0.729458393435199
pp_7,12/14/2018 5:11,12/14/2018 5:26,no,908,yes,yes,yes,1,28,0,15.005,16.986,meat_based,37,fish_fingers,neutral,desire,100,NA,NA,3.018,21,male,cm,178,NA,NA,stones_pounds,60,9,7,NA,omnivore,NA,10,1,no,"None, although can not stand egg",no,NA,I can not eat anything with an egg taste and not the biggest fan of healthy foods.,influence on dish names to people of different backgrounds choosing a dish,None,0.729458393435199
pp_7,12/14/2018 5:11,12/14/2018 5:26,no,908,yes,yes,yes,1,28,0,15.005,16.986,meat_based,38,tuna_sandwich,sensory,desire,62,NA,NA,5.208,21,male,cm,178,NA,NA,stones_pounds,60,9,7,NA,omnivore,NA,10,1,no,"None, although can not stand egg",no,NA,I can not eat anything with an egg taste and not the biggest fan of healthy foods.,influence on dish names to people of different backgrounds choosing a dish,None,0.729458393435199
pp_7,12/14/2018 5:11,12/14/2018 5:26,no,908,yes,yes,yes,1,28,0,15.005,16.986,meat_based,39,chicken_burger,contextual,desire,100,NA,NA,5.047,21,male,cm,178,NA,NA,stones_pounds,60,9,7,NA,omnivore,NA,10,1,no,"None, although can not stand egg",no,NA,I can not eat anything with an egg taste and not the biggest fan of healthy foods.,influence on dish names to people of different backgrounds choosing a dish,None,0.729458393435199
pp_7,12/14/2018 5:11,12/14/2018 5:26,no,908,yes,yes,yes,1,28,0,15.005,16.986,meat_based,40,beef_spaghetti,health_positive,desire,62,NA,NA,5.944,21,male,cm,178,NA,NA,stones_pounds,60,9,7,NA,omnivore,NA,10,1,no,"None, although can not stand egg",no,NA,I can not eat anything with an egg taste and not the biggest fan of healthy foods.,influence on dish names to people of different backgrounds choosing a dish,None,0.729458393435199
pp_8,12/14/2018 5:28,12/14/2018 5:43,no,902,yes,yes,yes,3,77,71,12.696,13.77,plant_based,1,mushroom_stew,contextual,desire,29,NA,NA,6.972,23,female,feet_inches,157,5,2,stones_pounds,53,8,4,NA,omnivore,NA,5,28.05,no,none,no,NA,"Sea food, soy sauce, cauliflower, tuna, mustard, mushrooms, avocado,","great, really fun and i enjoyed it. It made me realise how much of a picky eater i am, And normally when i am out eating food i would always go for the same things, burgers, chicken,soup,chips etc",nope,-0.5881823557155985
pp_8,12/14/2018 5:28,12/14/2018 5:43,no,902,yes,yes,yes,3,77,71,12.696,13.77,plant_based,2,bbq_jackfruit,health_positive,desire,26,NA,NA,3.366,23,female,feet_inches,157,5,2,stones_pounds,53,8,4,NA,omnivore,NA,5,28.05,no,none,no,NA,"Sea food, soy sauce, cauliflower, tuna, mustard, mushrooms, avocado,","great, really fun and i enjoyed it. It made me realise how much of a picky eater i am, And normally when i am out eating food i would always go for the same things, burgers, chicken,soup,chips etc",nope,-0.5881823557155985
pp_8,12/14/2018 5:28,12/14/2018 5:43,no,902,yes,yes,yes,3,77,71,12.696,13.77,plant_based,3,seitan_burger,neutral,desire,83,NA,NA,2.861,23,female,feet_inches,157,5,2,stones_pounds,53,8,4,NA,omnivore,NA,5,28.05,no,none,no,NA,"Sea food, soy sauce, cauliflower, tuna, mustard, mushrooms, avocado,","great, really fun and i enjoyed it. It made me realise how much of a picky eater i am, And normally when i am out eating food i would always go for the same things, burgers, chicken,soup,chips etc",nope,-0.5881823557155985
pp_8,12/14/2018 5:28,12/14/2018 5:43,no,902,yes,yes,yes,3,77,71,12.696,13.77,plant_based,4,sweet_potatoe_soup,sensory,desire,9,NA,NA,3.195,23,female,feet_inches,157,5,2,stones_pounds,53,8,4,NA,omnivore,NA,5,28.05,no,none,no,NA,"Sea food, soy sauce, cauliflower, tuna, mustard, mushrooms, avocado,","great, really fun and i enjoyed it. It made me realise how much of a picky eater i am, And normally when i am out eating food i would always go for the same things, burgers, chicken,soup,chips etc",nope,-0.5881823557155985
pp_8,12/14/2018 5:28,12/14/2018 5:43,no,902,yes,yes,yes,3,77,71,12.696,13.77,plant_based,5,mushroom_burger,contextual,desire,72,NA,NA,4.871,23,female,feet_inches,157,5,2,stones_pounds,53,8,4,NA,omnivore,NA,5,28.05,no,none,no,NA,"Sea food, soy sauce, cauliflower, tuna, mustard, mushrooms, avocado,","great, really fun and i enjoyed it. It made me realise how much of a picky eater i am, And normally when i am out eating food i would always go for the same things, burgers, chicken,soup,chips etc",nope,-0.5881823557155985
pp_8,12/14/2018 5:28,12/14/2018 5:43,no,902,yes,yes,yes,3,77,71,12.696,13.77,plant_based,6,soy_bolognese,health_positive,desire,34,NA,NA,6.99,23,female,feet_inches,157,5,2,stones_pounds,53,8,4,NA,omnivore,NA,5,28.05,no,none,no,NA,"Sea food, soy sauce, cauliflower, tuna, mustard, mushrooms, avocado,","great, really fun and i enjoyed it. It made me realise how much of a picky eater i am, And normally when i am out eating food i would always go for the same things, burgers, chicken,soup,chips etc",nope,-0.5881823557155985
pp_8,12/14/2018 5:28,12/14/2018 5:43,no,902,yes,yes,yes,3,77,71,12.696,13.77,plant_based,7,soy_burrito,neutral,desire,17,NA,NA,3.501,23,female,feet_inches,157,5,2,stones_pounds,53,8,4,NA,omnivore,NA,5,28.05,no,none,no,NA,"Sea food, soy sauce, cauliflower, tuna, mustard, mushrooms, avocado,","great, really fun and i enjoyed it. It made me realise how much of a picky eater i am, And normally when i am out eating food i would always go for the same things, burgers, chicken,soup,chips etc",nope,-0.5881823557155985
pp_8,12/14/2018 5:28,12/14/2018 5:43,no,902,yes,yes,yes,3,77,71,12.696,13.77,plant_based,8,tomato_soup,sensory,desire,41,NA,NA,3.788,23,female,feet_inches,157,5,2,stones_pounds,53,8,4,NA,omnivore,NA,5,28.05,no,none,no,NA,"Sea food, soy sauce, cauliflower, tuna, mustard, mushrooms, avocado,","great, really fun and i enjoyed it. It made me realise how much of a picky eater i am, And normally when i am out eating food i would always go for the same things, burgers, chicken,soup,chips etc",nope,-0.5881823557155985
pp_8,12/14/2018 5:28,12/14/2018 5:43,no,902,yes,yes,yes,3,77,71,12.696,13.77,plant_based,9,bean_chilli,contextual,desire,63,NA,NA,8.416,23,female,feet_inches,157,5,2,stones_pounds,53,8,4,NA,omnivore,NA,5,28.05,no,none,no,NA,"Sea food, soy sauce, cauliflower, tuna, mustard, mushrooms, avocado,","great, really fun and i enjoyed it. It made me realise how much of a picky eater i am, And normally when i am out eating food i would always go for the same things, burgers, chicken,soup,chips etc",nope,-0.5881823557155985
pp_8,12/14/2018 5:28,12/14/2018 5:43,no,902,yes,yes,yes,3,77,71,12.696,13.77,plant_based,10,bean_burger,health_positive,desire,13,NA,NA,3.889,23,female,feet_inches,157,5,2,stones_pounds,53,8,4,NA,omnivore,NA,5,28.05,no,none,no,NA,"Sea food, soy sauce, cauliflower, tuna, mustard, mushrooms, avocado,","great, really fun and i enjoyed it. It made me realise how much of a picky eater i am, And normally when i am out eating food i would always go for the same things, burgers, chicken,soup,chips etc",nope,-0.5881823557155985
