pp,start_date,end_date,duration,finished,response_id,fullfil_criteria,consent,prolific_id,group,hungry,thirsty,desire_instructions_time,simulations_instructions_time,food_type,stimulus_no,food,label_type,measure,rating,time,age,gender,height_choice,height_cm,height_feet,height_inches,weight_choice,weight_kilos,weight_stones,weight_pounds,weight_pounds_only,diet,diet_details,meat_per_week,change_diet,attitude_meat,attitude_vegan,attitude_pb,allergies,allergies_details,language_issues,language_issues_details,didnt_like,study_about,technical_issues,page_time_median,speed_factor,speed_factor_trimmed,rsi,attitude_pb_vegan,attitude_pb_vegan_c,meat_per_week_c,change_diet_s,meat_per_week_s,hungry_s
pp_29,2019-06-21T14:07:23Z,2019-06-21T14:19:01Z,698,yes,R_1FyKVQTPvGhHdRi,yes,yes,5b7ef94033a93000155a007,1,0,53,8.647,9.251,meat_based,7,sausage_rolls,control,attractiveness,100,3.192,19,female,feet_inches,168,5,6,stones_pounds,73,11,7,NA,omnivore,NA,9,15.24,80.83,47.49,82.65,no,None,no,NA,Dislike curry.,To see how description of food can influence a buyer.,No,5.394,1.6898496240601504,1.6898496240601504,1.547313725462145,65.07000000000001,8.105963855421692,2.042168674698795,-0.8670255246655939,0.5502440827062999,-28.57831325301205
pp_29,2019-06-21T14:07:23Z,2019-06-21T14:19:01Z,698,yes,R_1FyKVQTPvGhHdRi,yes,yes,5b7ef94033a93000155a007,1,0,53,8.647,9.251,meat_based,8,quiche_lorraine,control,attractiveness,1.33,5.456,19,female,feet_inches,168,5,6,stones_pounds,73,11,7,NA,omnivore,NA,9,15.24,80.83,47.49,82.65,no,None,no,NA,Dislike curry.,To see how description of food can influence a buyer.,No,4.598000000000001,0.842741935483871,0.842741935483871,1.547313725462145,65.07000000000001,8.105963855421692,2.042168674698795,-0.8670255246655939,0.5502440827062999,-28.57831325301205
pp_29,2019-06-21T14:07:23Z,2019-06-21T14:19:01Z,698,yes,R_1FyKVQTPvGhHdRi,yes,yes,5b7ef94033a93000155a007,1,0,53,8.647,9.251,meat_based,9,lasagne,control,attractiveness,20.68,2.649,19,female,feet_inches,168,5,6,stones_pounds,73,11,7,NA,omnivore,NA,9,15.24,80.83,47.49,82.65,no,None,no,NA,Dislike curry.,To see how description of food can influence a buyer.,No,4.895,1.847867119667799,1.847867119667799,1.547313725462145,65.07000000000001,8.105963855421692,2.042168674698795,-0.8670255246655939,0.5502440827062999,-28.57831325301205
pp_29,2019-06-21T14:07:23Z,2019-06-21T14:19:01Z,698,yes,R_1FyKVQTPvGhHdRi,yes,yes,5b7ef94033a93000155a007,1,0,53,8.647,9.251,meat_based,13,tiger_prawns,control,attractiveness,100,2.182,19,female,feet_inches,168,5,6,stones_pounds,73,11,7,NA,omnivore,NA,9,15.24,80.83,47.49,82.65,no,None,no,NA,Dislike curry.,To see how description of food can influence a buyer.,No,4.764,2.1833180568285977,2.1833180568285977,1.547313725462145,65.07000000000001,8.105963855421692,2.042168674698795,-0.8670255246655939,0.5502440827062999,-28.57831325301205
pp_29,2019-06-21T14:07:23Z,2019-06-21T14:19:01Z,698,yes,R_1FyKVQTPvGhHdRi,yes,yes,5b7ef94033a93000155a007,1,0,53,8.647,9.251,meat_based,17,spanish_omelette,control,attractiveness,100,1.72,19,female,feet_inches,168,5,6,stones_pounds,73,11,7,NA,omnivore,NA,9,15.24,80.83,47.49,82.65,no,None,no,NA,Dislike curry.,To see how description of food can influence a buyer.,No,4.686999999999999,2.7249999999999996,2.7249999999999996,1.547313725462145,65.07000000000001,8.105963855421692,2.042168674698795,-0.8670255246655939,0.5502440827062999,-28.57831325301205
pp_29,2019-06-21T14:07:23Z,2019-06-21T14:19:01Z,698,yes,R_1FyKVQTPvGhHdRi,yes,yes,5b7ef94033a93000155a007,1,0,53,8.647,9.251,meat_based,18,paella,control,attractiveness,100,1.763,19,female,feet_inches,168,5,6,stones_pounds,73,11,7,NA,omnivore,NA,9,15.24,80.83,47.49,82.65,no,None,no,NA,Dislike curry.,To see how description of food can influence a buyer.,No,5.0969999999999995,2.8910947249007375,2.8910947249007375,1.547313725462145,65.07000000000001,8.105963855421692,2.042168674698795,-0.8670255246655939,0.5502440827062999,-28.57831325301205
pp_29,2019-06-21T14:07:23Z,2019-06-21T14:19:01Z,698,yes,R_1FyKVQTPvGhHdRi,yes,yes,5b7ef94033a93000155a007,1,0,53,8.647,9.251,meat_based,20,beef_burrito,control,attractiveness,100,2.531,19,female,feet_inches,168,5,6,stones_pounds,73,11,7,NA,omnivore,NA,9,15.24,80.83,47.49,82.65,no,None,no,NA,Dislike curry.,To see how description of food can influence a buyer.,No,6.1995000000000005,2.4494271039114976,2.4494271039114976,1.547313725462145,65.07000000000001,8.105963855421692,2.042168674698795,-0.8670255246655939,0.5502440827062999,-28.57831325301205
pp_29,2019-06-21T14:07:23Z,2019-06-21T14:19:01Z,698,yes,R_1FyKVQTPvGhHdRi,yes,yes,5b7ef94033a93000155a007,1,0,53,8.647,9.251,meat_based,1,chicken_balti,enhanced,attractiveness,0,7.222,19,female,feet_inches,168,5,6,stones_pounds,73,11,7,NA,omnivore,NA,9,15.24,80.83,47.49,82.65,no,None,no,NA,Dislike curry.,To see how description of food can influence a buyer.,No,5.5845,0.7732622542232068,0.7732622542232068,1.547313725462145,65.07000000000001,8.105963855421692,2.042168674698795,-0.8670255246655939,0.5502440827062999,-28.57831325301205
pp_29,2019-06-21T14:07:23Z,2019-06-21T14:19:01Z,698,yes,R_1FyKVQTPvGhHdRi,yes,yes,5b7ef94033a93000155a007,1,0,53,8.647,9.251,meat_based,5,pasta_bake,enhanced,attractiveness,97.47,2.595,19,female,feet_inches,168,5,6,stones_pounds,73,11,7,NA,omnivore,NA,9,15.24,80.83,47.49,82.65,no,None,no,NA,Dislike curry.,To see how description of food can influence a buyer.,No,5.8015,2.2356454720616568,2.2356454720616568,1.547313725462145,65.07000000000001,8.105963855421692,2.042168674698795,-0.8670255246655939,0.5502440827062999,-28.57831325301205
pp_29,2019-06-21T14:07:23Z,2019-06-21T14:19:01Z,698,yes,R_1FyKVQTPvGhHdRi,yes,yes,5b7ef94033a93000155a007,1,0,53,8.647,9.251,meat_based,6,risottoo,enhanced,attractiveness,20.11,3.153,19,female,feet_inches,168,5,6,stones_pounds,73,11,7,NA,omnivore,NA,9,15.24,80.83,47.49,82.65,no,None,no,NA,Dislike curry.,To see how description of food can influence a buyer.,No,6.0945,1.9329210275927688,1.9329210275927688,1.547313725462145,65.07000000000001,8.105963855421692,2.042168674698795,-0.8670255246655939,0.5502440827062999,-28.57831325301205
pp_29,2019-06-21T14:07:23Z,2019-06-21T14:19:01Z,698,yes,R_1FyKVQTPvGhHdRi,yes,yes,5b7ef94033a93000155a007,1,0,53,8.647,9.251,meat_based,10,beef_casserole,enhanced,attractiveness,0.01,3.334,19,female,feet_inches,168,5,6,stones_pounds,73,11,7,NA,omnivore,NA,9,15.24,80.83,47.49,82.65,no,None,no,NA,Dislike curry.,To see how description of food can influence a buyer.,No,5.1495,1.5445410917816436,1.5445410917816436,1.547313725462145,65.07000000000001,8.105963855421692,2.042168674698795,-0.8670255246655939,0.5502440827062999,-28.57831325301205
pp_29,2019-06-21T14:07:23Z,2019-06-21T14:19:01Z,698,yes,R_1FyKVQTPvGhHdRi,yes,yes,5b7ef94033a93000155a007,1,0,53,8.647,9.251,meat_based,11,chicken_arrabbiata,enhanced,attractiveness,100,4.037,19,female,feet_inches,168,5,6,stones_pounds,73,11,7,NA,omnivore,NA,9,15.24,80.83,47.49,82.65,no,None,no,NA,Dislike curry.,To see how description of food can influence a buyer.,No,6.095000000000001,1.5097844934357199,1.5097844934357199,1.547313725462145,65.07000000000001,8.105963855421692,2.042168674698795,-0.8670255246655939,0.5502440827062999,-28.57831325301205
pp_29,2019-06-21T14:07:23Z,2019-06-21T14:19:01Z,698,yes,R_1FyKVQTPvGhHdRi,yes,yes,5b7ef94033a93000155a007,1,0,53,8.647,9.251,meat_based,12,haddock,enhanced,attractiveness,67.2,3.634,19,female,feet_inches,168,5,6,stones_pounds,73,11,7,NA,omnivore,NA,9,15.24,80.83,47.49,82.65,no,None,no,NA,Dislike curry.,To see how description of food can influence a buyer.,No,6.224,1.712713263621354,1.712713263621354,1.547313725462145,65.07000000000001,8.105963855421692,2.042168674698795,-0.8670255246655939,0.5502440827062999,-28.57831325301205
pp_29,2019-06-21T14:07:23Z,2019-06-21T14:19:01Z,698,yes,R_1FyKVQTPvGhHdRi,yes,yes,5b7ef94033a93000155a007,1,0,53,8.647,9.251,meat_based,14,chicken_soup,enhanced,attractiveness,96.03,3.37,19,female,feet_inches,168,5,6,stones_pounds,73,11,7,NA,omnivore,NA,9,15.24,80.83,47.49,82.65,no,None,no,NA,Dislike curry.,To see how description of food can influence a buyer.,No,5.4885,1.6286350148367952,1.6286350148367952,1.547313725462145,65.07000000000001,8.105963855421692,2.042168674698795,-0.8670255246655939,0.5502440827062999,-28.57831325301205
pp_29,2019-06-21T14:07:23Z,2019-06-21T14:19:01Z,698,yes,R_1FyKVQTPvGhHdRi,yes,yes,5b7ef94033a93000155a007,1,0,53,8.647,9.251,meat_based,15,chicken_breast,enhanced,attractiveness,100,3.467,19,female,feet_inches,168,5,6,stones_pounds,73,11,7,NA,omnivore,NA,9,15.24,80.83,47.49,82.65,no,None,no,NA,Dislike curry.,To see how description of food can influence a buyer.,No,5.8905,1.6990193250648977,1.6990193250648977,1.547313725462145,65.07000000000001,8.105963855421692,2.042168674698795,-0.8670255246655939,0.5502440827062999,-28.57831325301205
pp_29,2019-06-21T14:07:23Z,2019-06-21T14:19:01Z,698,yes,R_1FyKVQTPvGhHdRi,yes,yes,5b7ef94033a93000155a007,1,0,53,8.647,9.251,meat_based,16,moussaka,enhanced,attractiveness,1.36,2.49,19,female,feet_inches,168,5,6,stones_pounds,73,11,7,NA,omnivore,NA,9,15.24,80.83,47.49,82.65,no,None,no,NA,Dislike curry.,To see how description of food can influence a buyer.,No,5.705,2.2911646586345378,2.2911646586345378,1.547313725462145,65.07000000000001,8.105963855421692,2.042168674698795,-0.8670255246655939,0.5502440827062999,-28.57831325301205
pp_29,2019-06-21T14:07:23Z,2019-06-21T14:19:01Z,698,yes,R_1FyKVQTPvGhHdRi,yes,yes,5b7ef94033a93000155a007,1,0,53,8.647,9.251,meat_based,19,chicken_enchiladas,enhanced,attractiveness,77.13,4.139,19,female,feet_inches,168,5,6,stones_pounds,73,11,7,NA,omnivore,NA,9,15.24,80.83,47.49,82.65,no,None,no,NA,Dislike curry.,To see how description of food can influence a buyer.,No,5.131,1.2396714182169606,1.2396714182169606,1.547313725462145,65.07000000000001,8.105963855421692,2.042168674698795,-0.8670255246655939,0.5502440827062999,-28.57831325301205
pp_30,2019-06-21T14:09:50Z,2019-06-21T14:19:08Z,558,yes,R_2YJuvm8orsgLxgY,yes,yes,5c110e3111fe9a00013cf536,2,60,59,1.183,3.497,plant_based,2,veggie_burger,control,attractiveness,29.72,3.424,33,female,feet_inches,157,5,2,kg,62,NA,NA,NA,vegetarian,NA,0,52.87,6.44,80.06,87.87,no,na,no,NA,NA,food,no,5.474,1.598714953271028,1.598714953271028,1.5179285516483025,83.965,27.000963855421688,-6.957831325301205,0.23378511238544022,-1.874725414530314,31.42168674698795
pp_30,2019-06-21T14:09:50Z,2019-06-21T14:19:08Z,558,yes,R_2YJuvm8orsgLxgY,yes,yes,5c110e3111fe9a00013cf536,2,60,59,1.183,3.497,plant_based,3,nut_roast,control,attractiveness,38.73,3.775,33,female,feet_inches,157,5,2,kg,62,NA,NA,NA,vegetarian,NA,0,52.87,6.44,80.06,87.87,no,na,no,NA,NA,food,no,5.9595,1.5786754966887417,1.5786754966887417,1.5179285516483025,83.965,27.000963855421688,-6.957831325301205,0.23378511238544022,-1.874725414530314,31.42168674698795
pp_30,2019-06-21T14:09:50Z,2019-06-21T14:19:08Z,558,yes,R_2YJuvm8orsgLxgY,yes,yes,5c110e3111fe9a00013cf536,2,60,59,1.183,3.497,plant_based,5,veggie_quiche,control,attractiveness,58.87,2.077,33,female,feet_inches,157,5,2,kg,62,NA,NA,NA,vegetarian,NA,0,52.87,6.44,80.06,87.87,no,na,no,NA,NA,food,no,4.978,2.3967260471834377,2.3967260471834377,1.5179285516483025,83.965,27.000963855421688,-6.957831325301205,0.23378511238544022,-1.874725414530314,31.42168674698795
pp_30,2019-06-21T14:09:50Z,2019-06-21T14:19:08Z,558,yes,R_2YJuvm8orsgLxgY,yes,yes,5c110e3111fe9a00013cf536,2,60,59,1.183,3.497,plant_based,6,vegan_fillets,control,attractiveness,27.89,4.147,33,female,feet_inches,157,5,2,kg,62,NA,NA,NA,vegetarian,NA,0,52.87,6.44,80.06,87.87,no,na,no,NA,NA,food,no,5.579,1.3453098625512416,1.3453098625512416,1.5179285516483025,83.965,27.000963855421688,-6.957831325301205,0.23378511238544022,-1.874725414530314,31.42168674698795
pp_30,2019-06-21T14:09:50Z,2019-06-21T14:19:08Z,558,yes,R_2YJuvm8orsgLxgY,yes,yes,5c110e3111fe9a00013cf536,2,60,59,1.183,3.497,plant_based,8,spring_rolls,control,attractiveness,67.61,4.435,33,female,feet_inches,157,5,2,kg,62,NA,NA,NA,vegetarian,NA,0,52.87,6.44,80.06,87.87,no,na,no,NA,NA,food,no,5.656499999999999,1.275422773393461,1.275422773393461,1.5179285516483025,83.965,27.000963855421688,-6.957831325301205,0.23378511238544022,-1.874725414530314,31.42168674698795
pp_30,2019-06-21T14:09:50Z,2019-06-21T14:19:08Z,558,yes,R_2YJuvm8orsgLxgY,yes,yes,5c110e3111fe9a00013cf536,2,60,59,1.183,3.497,plant_based,10,salsa_pizza,control,attractiveness,60.28,1.832,33,female,feet_inches,157,5,2,kg,62,NA,NA,NA,vegetarian,NA,0,52.87,6.44,80.06,87.87,no,na,no,NA,NA,food,no,5.7925,3.161844978165939,3,1.5179285516483025,83.965,27.000963855421688,-6.957831325301205,0.23378511238544022,-1.874725414530314,31.42168674698795
pp_30,2019-06-21T14:09:50Z,2019-06-21T14:19:08Z,558,yes,R_2YJuvm8orsgLxgY,yes,yes,5c110e3111fe9a00013cf536,2,60,59,1.183,3.497,plant_based,11,lentil_stew,control,attractiveness,38.45,2.871,33,female,feet_inches,157,5,2,kg,62,NA,NA,NA,vegetarian,NA,0,52.87,6.44,80.06,87.87,no,na,no,NA,NA,food,no,5.659,1.9710902124695227,1.9710902124695227,1.5179285516483025,83.965,27.000963855421688,-6.957831325301205,0.23378511238544022,-1.874725414530314,31.42168674698795
pp_30,2019-06-21T14:09:50Z,2019-06-21T14:19:08Z,558,yes,R_2YJuvm8orsgLxgY,yes,yes,5c110e3111fe9a00013cf536,2,60,59,1.183,3.497,plant_based,13,dhasnk,control,attractiveness,72.68,3.793,33,female,feet_inches,157,5,2,kg,62,NA,NA,NA,vegetarian,NA,0,52.87,6.44,80.06,87.87,no,na,no,NA,NA,food,no,5.196,1.3698919061428947,1.3698919061428947,1.5179285516483025,83.965,27.000963855421688,-6.957831325301205,0.23378511238544022,-1.874725414530314,31.42168674698795
pp_30,2019-06-21T14:09:50Z,2019-06-21T14:19:08Z,558,yes,R_2YJuvm8orsgLxgY,yes,yes,5c110e3111fe9a00013cf536,2,60,59,1.183,3.497,plant_based,16,sausoyges,control,attractiveness,64.65,16.497,33,female,feet_inches,157,5,2,kg,62,NA,NA,NA,vegetarian,NA,0,52.87,6.44,80.06,87.87,no,na,no,NA,NA,food,no,5.629,0.3412135539795114,0.3412135539795114,1.5179285516483025,83.965,27.000963855421688,-6.957831325301205,0.23378511238544022,-1.874725414530314,31.42168674698795
pp_30,2019-06-21T14:09:50Z,2019-06-21T14:19:08Z,558,yes,R_2YJuvm8orsgLxgY,yes,yes,5c110e3111fe9a00013cf536,2,60,59,1.183,3.497,plant_based,18,cashew_mac,control,attractiveness,57.89,4.517,33,female,feet_inches,157,5,2,kg,62,NA,NA,NA,vegetarian,NA,0,52.87,6.44,80.06,87.87,no,na,no,NA,NA,food,no,5.538,1.2260349789683418,1.2260349789683418,1.5179285516483025,83.965,27.000963855421688,-6.957831325301205,0.23378511238544022,-1.874725414530314,31.42168674698795
pp_30,2019-06-21T14:09:50Z,2019-06-21T14:19:08Z,558,yes,R_2YJuvm8orsgLxgY,yes,yes,5c110e3111fe9a00013cf536,2,60,59,1.183,3.497,plant_based,1,mushroom_burrito,enhanced,attractiveness,29.86,3.089,33,female,feet_inches,157,5,2,kg,62,NA,NA,NA,vegetarian,NA,0,52.87,6.44,80.06,87.87,no,na,no,NA,NA,food,no,5.060499999999999,1.6382324376820976,1.6382324376820976,1.5179285516483025,83.965,27.000963855421688,-6.957831325301205,0.23378511238544022,-1.874725414530314,31.42168674698795
pp_30,2019-06-21T14:09:50Z,2019-06-21T14:19:08Z,558,yes,R_2YJuvm8orsgLxgY,yes,yes,5c110e3111fe9a00013cf536,2,60,59,1.183,3.497,plant_based,4,mint_soup,enhanced,attractiveness,69.72,2.595,33,female,feet_inches,157,5,2,kg,62,NA,NA,NA,vegetarian,NA,0,52.87,6.44,80.06,87.87,no,na,no,NA,NA,food,no,5.4765,2.1104046242774563,2.1104046242774563,1.5179285516483025,83.965,27.000963855421688,-6.957831325301205,0.23378511238544022,-1.874725414530314,31.42168674698795
pp_30,2019-06-21T14:09:50Z,2019-06-21T14:19:08Z,558,yes,R_2YJuvm8orsgLxgY,yes,yes,5c110e3111fe9a00013cf536,2,60,59,1.183,3.497,plant_based,7,whirls,enhanced,attractiveness,60.99,4.639,33,female,feet_inches,157,5,2,kg,62,NA,NA,NA,vegetarian,NA,0,52.87,6.44,80.06,87.87,no,na,no,NA,NA,food,no,5.904,1.272688079327441,1.272688079327441,1.5179285516483025,83.965,27.000963855421688,-6.957831325301205,0.23378511238544022,-1.874725414530314,31.42168674698795
pp_30,2019-06-21T14:09:50Z,2019-06-21T14:19:08Z,558,yes,R_2YJuvm8orsgLxgY,yes,yes,5c110e3111fe9a00013cf536,2,60,59,1.183,3.497,plant_based,9,fishless_cakes,enhanced,attractiveness,57.61,1.862,33,female,feet_inches,157,5,2,kg,62,NA,NA,NA,vegetarian,NA,0,52.87,6.44,80.06,87.87,no,na,no,NA,NA,food,no,6.0785,3.2645005370569278,3,1.5179285516483025,83.965,27.000963855421688,-6.957831325301205,0.23378511238544022,-1.874725414530314,31.42168674698795
pp_30,2019-06-21T14:09:50Z,2019-06-21T14:19:08Z,558,yes,R_2YJuvm8orsgLxgY,yes,yes,5c110e3111fe9a00013cf536,2,60,59,1.183,3.497,plant_based,12,rice_bowl,enhanced,attractiveness,70,3.603,33,female,feet_inches,157,5,2,kg,62,NA,NA,NA,vegetarian,NA,0,52.87,6.44,80.06,87.87,no,na,no,NA,NA,food,no,5.0075,1.3898140438523452,1.3898140438523452,1.5179285516483025,83.965,27.000963855421688,-6.957831325301205,0.23378511238544022,-1.874725414530314,31.42168674698795
pp_30,2019-06-21T14:09:50Z,2019-06-21T14:19:08Z,558,yes,R_2YJuvm8orsgLxgY,yes,yes,5c110e3111fe9a00013cf536,2,60,59,1.183,3.497,plant_based,14,steam_bags,enhanced,attractiveness,33.24,2.628,33,female,feet_inches,157,5,2,kg,62,NA,NA,NA,vegetarian,NA,0,52.87,6.44,80.06,87.87,no,na,no,NA,NA,food,no,5.916,2.251141552511416,2.251141552511416,1.5179285516483025,83.965,27.000963855421688,-6.957831325301205,0.23378511238544022,-1.874725414530314,31.42168674698795
pp_30,2019-06-21T14:09:50Z,2019-06-21T14:19:08Z,558,yes,R_2YJuvm8orsgLxgY,yes,yes,5c110e3111fe9a00013cf536,2,60,59,1.183,3.497,plant_based,15,sushi_wrap,enhanced,attractiveness,62.82,2.788,33,female,feet_inches,157,5,2,kg,62,NA,NA,NA,vegetarian,NA,0,52.87,6.44,80.06,87.87,no,na,no,NA,NA,food,no,5.9285,2.1264347202295553,2.1264347202295553,1.5179285516483025,83.965,27.000963855421688,-6.957831325301205,0.23378511238544022,-1.874725414530314,31.42168674698795
pp_30,2019-06-21T14:09:50Z,2019-06-21T14:19:08Z,558,yes,R_2YJuvm8orsgLxgY,yes,yes,5c110e3111fe9a00013cf536,2,60,59,1.183,3.497,plant_based,17,hash_browns,enhanced,attractiveness,37.18,3.996,33,female,feet_inches,157,5,2,kg,62,NA,NA,NA,vegetarian,NA,0,52.87,6.44,80.06,87.87,no,na,no,NA,NA,food,no,5.278499999999999,1.3209459459459458,1.3209459459459458,1.5179285516483025,83.965,27.000963855421688,-6.957831325301205,0.23378511238544022,-1.874725414530314,31.42168674698795
pp_30,2019-06-21T14:09:50Z,2019-06-21T14:19:08Z,558,yes,R_2YJuvm8orsgLxgY,yes,yes,5c110e3111fe9a00013cf536,2,60,59,1.183,3.497,plant_based,19,noddles_veggies,enhanced,attractiveness,63.38,3.208,33,female,feet_inches,157,5,2,kg,62,NA,NA,NA,vegetarian,NA,0,52.87,6.44,80.06,87.87,no,na,no,NA,NA,food,no,5.128,1.598503740648379,1.598503740648379,1.5179285516483025,83.965,27.000963855421688,-6.957831325301205,0.23378511238544022,-1.874725414530314,31.42168674698795
pp_30,2019-06-21T14:09:50Z,2019-06-21T14:19:08Z,558,yes,R_2YJuvm8orsgLxgY,yes,yes,5c110e3111fe9a00013cf536,2,60,59,1.183,3.497,plant_based,20,falafel,enhanced,attractiveness,20.14,2.931,33,female,feet_inches,157,5,2,kg,62,NA,NA,NA,vegetarian,NA,0,52.87,6.44,80.06,87.87,no,na,no,NA,NA,food,no,5.479,1.8693278744455817,1.8693278744455817,1.5179285516483025,83.965,27.000963855421688,-6.957831325301205,0.23378511238544022,-1.874725414530314,31.42168674698795
pp_30,2019-06-21T14:09:50Z,2019-06-21T14:19:08Z,558,yes,R_2YJuvm8orsgLxgY,yes,yes,5c110e3111fe9a00013cf536,2,60,59,1.183,3.497,meat_based,1,chicken_balti,control,attractiveness,67.75,1.91,33,female,feet_inches,157,5,2,kg,62,NA,NA,NA,vegetarian,NA,0,52.87,6.44,80.06,87.87,no,na,no,NA,NA,food,no,5.1415,2.6918848167539267,2.6918848167539267,1.5179285516483025,83.965,27.000963855421688,-6.957831325301205,0.23378511238544022,-1.874725414530314,31.42168674698795
pp_30,2019-06-21T14:09:50Z,2019-06-21T14:19:08Z,558,yes,R_2YJuvm8orsgLxgY,yes,yes,5c110e3111fe9a00013cf536,2,60,59,1.183,3.497,meat_based,5,pasta_bake,control,attractiveness,28.45,2.233,33,female,feet_inches,157,5,2,kg,62,NA,NA,NA,vegetarian,NA,0,52.87,6.44,80.06,87.87,no,na,no,NA,NA,food,no,5.0545,2.2635467980295565,2.2635467980295565,1.5179285516483025,83.965,27.000963855421688,-6.957831325301205,0.23378511238544022,-1.874725414530314,31.42168674698795
pp_30,2019-06-21T14:09:50Z,2019-06-21T14:19:08Z,558,yes,R_2YJuvm8orsgLxgY,yes,yes,5c110e3111fe9a00013cf536,2,60,59,1.183,3.497,meat_based,6,risottoo,control,attractiveness,61.83,2.802,33,female,feet_inches,157,5,2,kg,62,NA,NA,NA,vegetarian,NA,0,52.87,6.44,80.06,87.87,no,na,no,NA,NA,food,no,5.351,1.909707351891506,1.909707351891506,1.5179285516483025,83.965,27.000963855421688,-6.957831325301205,0.23378511238544022,-1.874725414530314,31.42168674698795
pp_30,2019-06-21T14:09:50Z,2019-06-21T14:19:08Z,558,yes,R_2YJuvm8orsgLxgY,yes,yes,5c110e3111fe9a00013cf536,2,60,59,1.183,3.497,meat_based,10,beef_casserole,control,attractiveness,56.48,2.178,33,female,feet_inches,157,5,2,kg,62,NA,NA,NA,vegetarian,NA,0,52.87,6.44,80.06,87.87,no,na,no,NA,NA,food,no,4.5835,2.1044536271809,2.1044536271809,1.5179285516483025,83.965,27.000963855421688,-6.957831325301205,0.23378511238544022,-1.874725414530314,31.42168674698795
pp_30,2019-06-21T14:09:50Z,2019-06-21T14:19:08Z,558,yes,R_2YJuvm8orsgLxgY,yes,yes,5c110e3111fe9a00013cf536,2,60,59,1.183,3.497,meat_based,11,chicken_arrabbiata,control,attractiveness,55.92,5.086,33,female,feet_inches,157,5,2,kg,62,NA,NA,NA,vegetarian,NA,0,52.87,6.44,80.06,87.87,no,na,no,NA,NA,food,no,5.0280000000000005,0.9885961462839167,0.9885961462839167,1.5179285516483025,83.965,27.000963855421688,-6.957831325301205,0.23378511238544022,-1.874725414530314,31.42168674698795
